0.00000000E+00     0.00000000E+00
1.00000001E-07     7.57190249E-03
2.87500001E-07     2.17692135E-02
7.09375001E-07     5.37131343E-02
1.65859376E-06     1.25586807E-01
3.79433595E-06     2.87301827E-01
8.59975626E-06     6.51156836E-01
1.94119511E-05     1.46981144E+00
4.37393901E-05     3.31168735E+00
9.84761282E-05     7.44160433E+00
2.21633789E-04     9.63573163E+00
4.98738489E-04     9.71069696E+00
9.98132746E-04     9.79721508E+00
1.49813271E-03     9.88366019E+00
1.99813279E-03     9.97004449E+00
2.49813288E-03     1.00563750E+01
2.99813272E-03     1.01426542E+01
3.49813281E-03     1.02288838E+01
3.99813289E-03     1.03150643E+01
4.49813297E-03     1.04011961E+01
4.99813259E-03     1.04872794E+01
5.49813267E-03     1.05733148E+01
5.99813275E-03     1.06593033E+01
6.49813283E-03     1.07452453E+01
6.99813291E-03     1.08311415E+01
7.49813300E-03     1.09169923E+01
7.99813308E-03     1.10027984E+01
8.49813316E-03     1.10885602E+01
8.99813231E-03     1.11742784E+01
9.49813239E-03     1.12599537E+01
9.99813247E-03     1.13455868E+01
1.04981326E-02     1.14311782E+01
1.09981326E-02     1.15167286E+01
1.14981327E-02     1.16022387E+01
1.19981328E-02     1.16877092E+01
1.24981329E-02     1.17731408E+01
1.29981330E-02     1.18585338E+01
1.34981330E-02     1.19438892E+01
1.39981331E-02     1.20292075E+01
1.44981332E-02     1.21144893E+01
1.49981324E-02     1.21997352E+01
1.54981324E-02     1.22849458E+01
1.59981325E-02     1.23701215E+01
1.64981335E-02     1.24552630E+01
1.69981327E-02     1.25403707E+01
1.74981318E-02     1.26254451E+01
1.79981329E-02     1.27104868E+01
1.84981320E-02     1.27954959E+01
1.89981330E-02     1.28804731E+01
1.94981322E-02     1.29654187E+01
1.99981332E-02     1.30503330E+01
2.04981323E-02     1.31352162E+01
2.09981333E-02     1.32200687E+01
2.14981325E-02     1.33048908E+01
2.19981335E-02     1.33896826E+01
2.24981327E-02     1.34744444E+01
2.29981337E-02     1.35591763E+01
2.34981328E-02     1.36438786E+01
2.39981320E-02     1.37285513E+01
2.44981330E-02     1.38131941E+01
2.49981321E-02     1.38978071E+01
2.54981332E-02     1.39823899E+01
2.59981323E-02     1.40669431E+01
2.64981333E-02     1.41514667E+01
2.69981325E-02     1.42359606E+01
2.74981335E-02     1.43204250E+01
2.79981326E-02     1.44048598E+01
2.84981336E-02     1.44892648E+01
2.89981328E-02     1.45736402E+01
2.94981319E-02     1.46579855E+01
2.99981330E-02     1.47423008E+01
3.04981321E-02     1.48265860E+01
3.09981331E-02     1.49108406E+01
3.14981341E-02     1.49950646E+01
3.19981314E-02     1.50792579E+01
3.24981324E-02     1.51634199E+01
3.29981335E-02     1.52475503E+01
3.34981345E-02     1.53316486E+01
3.39981318E-02     1.54157140E+01
3.44981328E-02     1.54997456E+01
3.49981338E-02     1.55837426E+01
3.54981311E-02     1.56677052E+01
3.59981321E-02     1.57516331E+01
3.64981331E-02     1.58355259E+01
3.69981341E-02     1.59193832E+01
3.74981314E-02     1.60032044E+01
3.79981324E-02     1.60869890E+01
3.84981334E-02     1.61707363E+01
3.89981344E-02     1.62544457E+01
3.94981317E-02     1.63381161E+01
3.99981327E-02     1.64217469E+01
4.04981337E-02     1.65053372E+01
4.09981310E-02     1.65888861E+01
4.14981321E-02     1.66723928E+01
4.19981331E-02     1.67558563E+01
4.24981341E-02     1.68392757E+01
4.29981314E-02     1.69226498E+01
4.34981324E-02     1.70059776E+01
4.39981334E-02     1.70892581E+01
4.44981344E-02     1.71724899E+01
4.49981317E-02     1.72556720E+01
4.54981327E-02     1.73388030E+01
4.59981337E-02     1.74218821E+01
4.64981310E-02     1.75049077E+01
4.69981320E-02     1.75878787E+01
4.74981330E-02     1.76707936E+01
4.79981340E-02     1.77536515E+01
4.84981313E-02     1.78364505E+01
4.89981323E-02     1.79191895E+01
4.94981334E-02     1.80018664E+01
4.99981344E-02     1.80844795E+01
5.00000007E-02     1.80847735E+01
