0.00000000E+00     0.00000000E+00
1.00000001E-07     7.57190249E-03
2.87500001E-07     2.17692135E-02
7.09375001E-07     5.37131343E-02
1.65859376E-06     1.25586807E-01
3.79433595E-06     2.87301827E-01
8.59975626E-06     6.51156836E-01
1.94119511E-05     1.46981144E+00
4.37393901E-05     3.31168735E+00
9.84761282E-05     7.45541727E+00
2.21633789E-04     1.46588918E+01
4.98738489E-04     1.54340029E+01
9.98132746E-04     1.55294468E+01
1.49813271E-03     1.56210935E+01
1.99813279E-03     1.57125952E+01
2.49813288E-03     1.58039837E+01
2.99813272E-03     1.58952681E+01
3.49813281E-03     1.59864527E+01
3.99813289E-03     1.60775411E+01
4.49813297E-03     1.61685358E+01
4.99813259E-03     1.62594400E+01
5.49813267E-03     1.63502555E+01
5.99813275E-03     1.64409847E+01
6.49813283E-03     1.65316292E+01
6.99813291E-03     1.66221906E+01
7.49813300E-03     1.67126709E+01
7.99813308E-03     1.68030718E+01
8.49813316E-03     1.68933956E+01
8.99813231E-03     1.69836439E+01
9.49813239E-03     1.70738185E+01
9.99813247E-03     1.71639215E+01
1.04981326E-02     1.72539543E+01
1.09981326E-02     1.73439184E+01
1.14981327E-02     1.74338155E+01
1.19981328E-02     1.75236470E+01
1.24981329E-02     1.76134145E+01
1.29981330E-02     1.77031191E+01
1.34981330E-02     1.77927624E+01
1.39981331E-02     1.78823457E+01
1.44981332E-02     1.79718702E+01
1.49981324E-02     1.80613374E+01
1.54981324E-02     1.81507482E+01
1.59981325E-02     1.82401040E+01
1.64981335E-02     1.83294058E+01
1.69981327E-02     1.84186545E+01
1.74981318E-02     1.85078515E+01
1.79981329E-02     1.85969973E+01
1.84981320E-02     1.86860934E+01
1.89981330E-02     1.87751401E+01
1.94981322E-02     1.88641385E+01
1.99981332E-02     1.89530893E+01
2.04981323E-02     1.90419933E+01
2.09981333E-02     1.91308511E+01
2.14981325E-02     1.92196632E+01
2.19981335E-02     1.93084301E+01
2.24981327E-02     1.93971524E+01
2.29981337E-02     1.94858301E+01
2.34981328E-02     1.95744635E+01
2.39981320E-02     1.96630527E+01
2.44981330E-02     1.97515980E+01
2.49981321E-02     1.98400995E+01
2.54981332E-02     1.99285576E+01
2.59981323E-02     2.00169725E+01
2.64981333E-02     2.01053443E+01
2.69981325E-02     2.01936728E+01
2.74981335E-02     2.02819583E+01
2.79981326E-02     2.03702006E+01
2.84981336E-02     2.04583995E+01
2.89981328E-02     2.05465547E+01
2.94981319E-02     2.06346664E+01
2.99981330E-02     2.07227343E+01
3.04981321E-02     2.08107576E+01
3.09981331E-02     2.08987367E+01
3.14981341E-02     2.09866709E+01
3.19981314E-02     2.10745598E+01
3.24981324E-02     2.11624032E+01
3.29981335E-02     2.12502004E+01
3.34981345E-02     2.13379507E+01
3.39981318E-02     2.14256531E+01
3.44981328E-02     2.15133065E+01
3.49981338E-02     2.16009103E+01
3.54981311E-02     2.16884640E+01
3.59981321E-02     2.17759678E+01
3.64981331E-02     2.18634208E+01
3.69981341E-02     2.19508227E+01
3.74981314E-02     2.20381725E+01
3.79981324E-02     2.21254694E+01
3.84981334E-02     2.22127122E+01
3.89981344E-02     2.22998998E+01
3.94981317E-02     2.23870312E+01
3.99981327E-02     2.24741053E+01
4.04981337E-02     2.25611207E+01
4.09981310E-02     2.26480765E+01
4.14981321E-02     2.27349714E+01
4.19981331E-02     2.28218039E+01
4.24981341E-02     2.29085731E+01
4.29981314E-02     2.29952778E+01
4.34981324E-02     2.30819166E+01
4.39981334E-02     2.31684880E+01
4.44981344E-02     2.32549908E+01
4.49981317E-02     2.33414233E+01
4.54981327E-02     2.34277842E+01
4.59981337E-02     2.35140719E+01
4.64981310E-02     2.36002846E+01
4.69981320E-02     2.36864213E+01
4.74981330E-02     2.37724796E+01
4.79981340E-02     2.38584584E+01
4.84981313E-02     2.39443550E+01
4.89981323E-02     2.40301676E+01
4.94981334E-02     2.41158939E+01
4.99981344E-02     2.42015318E+01
5.00000007E-02     2.42018362E+01
